Month,Day,Period,Profile
4,6,4,3.74E-05
4,6,5,6.54E-05
4,6,6,0.000139878
4,6,7,0.000175612
4,6,8,0.000141282
4,6,9,9.95E-05
4,6,10,7.50E-05
4,6,11,6.59E-05
4,6,12,6.81E-05
4,6,13,6.38E-05
4,6,14,6.19E-05
4,6,15,7.56E-05
4,6,16,0.000123674
4,6,17,0.000156904
4,6,18,0.000157625
4,6,19,0.000145173
4,6,20,0.000133483
4,6,21,0.000114171
4,6,22,8.43E-05
4,6,23,5.19E-05
4,6,24,3.73E-05
4,7,1,3.23E-05
4,7,2,3.25E-05
4,7,3,3.26E-05
4,7,4,3.74E-05
4,7,5,6.54E-05
4,7,6,0.000139878
4,7,7,0.000175612
4,7,8,0.000141282
4,7,9,9.95E-05
4,7,10,7.50E-05
4,7,11,6.59E-05
4,7,12,6.81E-05
4,7,13,6.38E-05
4,7,14,6.19E-05
4,7,15,7.56E-05
4,7,16,0.000123674
4,7,17,0.000156904
4,7,18,0.000157625
4,7,19,0.000145173
4,7,20,0.000133483
4,7,21,0.000114171
4,7,22,8.43E-05
4,7,23,5.19E-05
4,7,24,3.73E-05
4,8,1,3.23E-05
4,8,2,3.25E-05
4,8,3,3.26E-05
4,8,4,3.74E-05
4,8,5,6.54E-05
4,8,6,0.000139878
4,8,7,0.000175612
4,8,8,0.000141282
4,8,9,9.95E-05
4,8,10,7.50E-05
4,8,11,6.59E-05
4,8,12,6.81E-05
4,8,13,6.38E-05
4,8,14,6.19E-05
4,8,15,7.56E-05
4,8,16,0.000123674
4,8,17,0.000156904
4,8,18,0.000157625
4,8,19,0.000145173
4,8,20,0.000133483
4,8,21,0.000114171
4,8,22,8.43E-05
4,8,23,5.19E-05
4,8,24,3.73E-05
4,9,1,3.23E-05
4,9,2,3.25E-05
4,9,3,3.26E-05
4,9,4,3.74E-05
4,9,5,6.54E-05
4,9,6,0.000139878
4,9,7,0.000175612
4,9,8,0.000141282
4,9,9,9.95E-05
4,9,10,7.50E-05
4,9,11,6.59E-05
4,9,12,6.81E-05
4,9,13,6.38E-05
4,9,14,6.19E-05
4,9,15,7.56E-05
4,9,16,0.000123674
4,9,17,0.000156904
4,9,18,0.000157625
4,9,19,0.000145173
4,9,20,0.000133483
4,9,21,0.000114171
4,9,22,8.43E-05
4,9,23,5.19E-05
4,9,24,3.73E-05
4,10,1,3.23E-05
4,10,2,3.25E-05
4,10,3,3.26E-05
4,10,4,3.74E-05
4,10,5,6.54E-05
4,10,6,0.000139878
4,10,7,0.000175612
4,10,8,0.000141282
4,10,9,9.95E-05
4,10,10,7.50E-05
4,10,11,6.59E-05
4,10,12,6.81E-05
4,10,13,6.38E-05
4,10,14,6.19E-05
4,10,15,7.56E-05
4,10,16,0.000123674
4,10,17,0.000156904
4,10,18,0.000157625
4,10,19,0.000145173
4,10,20,0.000133483
4,10,21,0.000114171
4,10,22,8.43E-05
4,10,23,5.19E-05
4,10,24,3.73E-05
4,11,1,3.23E-05
4,11,2,3.25E-05
4,11,3,3.26E-05
4,11,4,3.74E-05
4,11,5,6.54E-05
4,11,6,0.000139878
4,11,7,0.000175612
4,11,8,0.000141282
4,11,9,9.95E-05
4,11,10,7.50E-05
4,11,11,6.59E-05
4,11,12,6.81E-05
4,11,13,6.38E-05
4,11,14,6.19E-05
4,11,15,7.56E-05
4,11,16,0.000123674
4,11,17,0.000156904
4,11,18,0.000157625
4,11,19,0.000145173
4,11,20,0.000133483
4,11,21,0.000114171
4,11,22,8.43E-05
4,11,23,5.19E-05
4,11,24,3.73E-05
4,12,1,3.23E-05
4,12,2,3.25E-05
4,12,3,3.26E-05
4,12,4,3.74E-05
4,12,5,6.54E-05
4,12,6,0.000139878
4,12,7,0.000175612
4,12,8,0.000141282
4,12,9,9.95E-05
4,12,10,7.50E-05
4,12,11,6.59E-05
4,12,12,6.81E-05
4,12,13,6.38E-05
4,12,14,6.19E-05
4,12,15,7.56E-05
4,12,16,0.000123674
4,12,17,0.000156904
4,12,18,0.000157625
4,12,19,0.000145173
4,12,20,0.000133483
4,12,21,0.000114171
4,12,22,8.43E-05
4,12,23,5.19E-05
4,12,24,3.73E-05
4,13,1,3.23E-05
4,13,2,3.25E-05
4,13,3,3.26E-05
4,13,4,3.74E-05
4,13,5,6.54E-05
4,13,6,0.000139878
4,13,7,0.000175612
4,13,8,0.000141282
4,13,9,9.95E-05
4,13,10,7.50E-05
4,13,11,6.59E-05
4,13,12,6.81E-05
4,13,13,6.38E-05
4,13,14,6.19E-05
4,13,15,7.56E-05
4,13,16,0.000123674
4,13,17,0.000156904
4,13,18,0.000157625
4,13,19,0.000145173
4,13,20,0.000133483
4,13,21,0.000114171
4,13,22,8.43E-05
4,13,23,5.19E-05
4,13,24,3.73E-05
4,14,1,3.23E-05
4,14,2,3.25E-05
4,14,3,3.26E-05
4,14,4,3.74E-05
4,14,5,6.54E-05
4,14,6,0.000139878
4,14,7,0.000175612
4,14,8,0.000141282
4,14,9,9.95E-05
4,14,10,7.50E-05
4,14,11,6.59E-05
4,14,12,6.81E-05
4,14,13,6.38E-05
4,14,14,6.19E-05
4,14,15,7.56E-05
4,14,16,0.000123674
4,14,17,0.000156904
4,14,18,0.000157625
4,14,19,0.000145173
4,14,20,0.000133483
4,14,21,0.000114171
4,14,22,8.43E-05
4,14,23,5.19E-05
4,14,24,3.73E-05
4,15,1,3.23E-05
4,15,2,3.25E-05
4,15,3,3.26E-05
4,15,4,3.74E-05
4,15,5,6.54E-05
4,15,6,0.000139878
4,15,7,0.000175612
4,15,8,0.000141282
4,15,9,9.95E-05
4,15,10,7.50E-05
4,15,11,6.59E-05
4,15,12,6.81E-05
4,15,13,6.38E-05
4,15,14,6.19E-05
4,15,15,7.56E-05
4,15,16,0.000123674
4,15,17,0.000156904
4,15,18,0.000157625
4,15,19,0.000145173
4,15,20,0.000133483
4,15,21,0.000114171
4,15,22,8.43E-05
4,15,23,5.19E-05
4,15,24,3.73E-05
4,16,1,3.23E-05
4,16,2,3.25E-05
4,16,3,3.26E-05
4,16,4,3.74E-05
4,16,5,6.54E-05
4,16,6,0.000139878
4,16,7,0.000175612
4,16,8,0.000141282
4,16,9,9.95E-05
4,16,10,7.50E-05
4,16,11,6.59E-05
4,16,12,6.81E-05
4,16,13,6.38E-05
4,16,14,6.19E-05
4,16,15,7.56E-05
4,16,16,0.000123674
4,16,17,0.000156904
4,16,18,0.000157625
4,16,19,0.000145173
4,16,20,0.000133483
4,16,21,0.000114171
4,16,22,8.43E-05
4,16,23,5.19E-05
4,16,24,3.73E-05
4,17,1,3.23E-05
4,17,2,3.25E-05
4,17,3,3.26E-05
4,17,4,3.74E-05
4,17,5,6.54E-05
4,17,6,0.000139878
4,17,7,0.000175612
4,17,8,0.000141282
4,17,9,9.95E-05
4,17,10,7.50E-05
4,17,11,6.59E-05
4,17,12,6.81E-05
4,17,13,6.38E-05
4,17,14,6.19E-05
4,17,15,7.56E-05
4,17,16,0.000123674
4,17,17,0.000156904
4,17,18,0.000157625
4,17,19,0.000145173
4,17,20,0.000133483
4,17,21,0.000114171
4,17,22,8.43E-05
4,17,23,5.19E-05
4,17,24,3.73E-05
4,18,1,3.23E-05
4,18,2,3.25E-05
4,18,3,3.26E-05
4,18,4,3.74E-05
4,18,5,6.54E-05
4,18,6,0.000139878
4,18,7,0.000175612
4,18,8,0.000141282
4,18,9,9.95E-05
4,18,10,7.50E-05
4,18,11,6.59E-05
4,18,12,6.81E-05
4,18,13,6.38E-05
4,18,14,6.19E-05
4,18,15,7.56E-05
4,18,16,0.000123674
4,18,17,0.000156904
4,18,18,0.000157625
4,18,19,0.000145173
4,18,20,0.000133483
4,18,21,0.000114171
4,18,22,8.43E-05
4,18,23,5.19E-05
4,18,24,3.73E-05
4,19,1,3.23E-05
4,19,2,3.25E-05
4,19,3,3.26E-05
4,19,4,3.74E-05
4,19,5,6.54E-05
4,19,6,0.000139878
4,19,7,0.000175612
4,19,8,0.000141282
4,19,9,9.95E-05
4,19,10,7.50E-05
4,19,11,6.59E-05
4,19,12,6.81E-05
4,19,13,6.38E-05
4,19,14,6.19E-05
4,19,15,7.56E-05
4,19,16,0.000123674
4,19,17,0.000156904
4,19,18,0.000157625
4,19,19,0.000145173
4,19,20,0.000133483
4,19,21,0.000114171
4,19,22,8.43E-05
4,19,23,5.19E-05
4,19,24,3.73E-05
4,20,1,3.23E-05
4,20,2,3.25E-05
4,20,3,3.26E-05
4,20,4,3.74E-05
4,20,5,6.54E-05
4,20,6,0.000139878
4,20,7,0.000175612
4,20,8,0.000141282
4,20,9,9.95E-05
4,20,10,7.50E-05
4,20,11,6.59E-05
4,20,12,6.81E-05
4,20,13,6.38E-05
4,20,14,6.19E-05
4,20,15,7.56E-05
4,20,16,0.000123674
4,20,17,0.000156904
4,20,18,0.000157625
4,20,19,0.000145173
4,20,20,0.000133483
4,20,21,0.000114171
4,20,22,8.43E-05
4,20,23,5.19E-05
4,20,24,3.73E-05
4,21,1,3.23E-05
4,21,2,3.25E-05
4,21,3,3.26E-05
4,21,4,3.74E-05
4,21,5,6.54E-05
4,21,6,0.000139878
4,21,7,0.000175612
4,21,8,0.000141282
4,21,9,9.95E-05
4,21,10,7.50E-05
4,21,11,6.59E-05
4,21,12,6.81E-05
4,21,13,6.38E-05
4,21,14,6.19E-05
4,21,15,7.56E-05
4,21,16,0.000123674
4,21,17,0.000156904
4,21,18,0.000157625
4,21,19,0.000145173
4,21,20,0.000133483
4,21,21,0.000114171
4,21,22,8.43E-05
4,21,23,5.19E-05
4,21,24,3.73E-05
4,22,1,3.23E-05
4,22,2,3.25E-05
4,22,3,3.26E-05
4,22,4,3.74E-05
4,22,5,6.54E-05
4,22,6,0.000139878
4,22,7,0.000175612
4,22,8,0.000141282
4,22,9,9.95E-05
4,22,10,7.50E-05
4,22,11,6.59E-05
4,22,12,6.81E-05
4,22,13,6.38E-05
4,22,14,6.19E-05
4,22,15,7.56E-05
4,22,16,0.000123674
4,22,17,0.000156904
4,22,18,0.000157625
4,22,19,0.000145173
4,22,20,0.000133483
4,22,21,0.000114171
4,22,22,8.43E-05
4,22,23,5.19E-05
4,22,24,3.73E-05
4,23,1,3.23E-05
4,23,2,3.25E-05
4,23,3,3.26E-05
4,23,4,3.74E-05
4,23,5,6.54E-05
4,23,6,0.000139878
4,23,7,0.000175612
4,23,8,0.000141282
4,23,9,9.95E-05
4,23,10,7.50E-05
4,23,11,6.59E-05
4,23,12,6.81E-05
4,23,13,6.38E-05
4,23,14,6.19E-05
4,23,15,7.56E-05
4,23,16,0.000123674
4,23,17,0.000156904
4,23,18,0.000157625
4,23,19,0.000145173
4,23,20,0.000133483
4,23,21,0.000114171
4,23,22,8.43E-05
4,23,23,5.19E-05
4,23,24,3.73E-05
4,24,1,3.23E-05
4,24,2,3.25E-05
4,24,3,3.26E-05
4,24,4,3.74E-05
4,24,5,6.54E-05
4,24,6,0.000139878
4,24,7,0.000175612
4,24,8,0.000141282
4,24,9,9.95E-05
4,24,10,7.50E-05
4,24,11,6.59E-05
4,24,12,6.81E-05
4,24,13,6.38E-05
4,24,14,6.19E-05
4,24,15,7.56E-05
4,24,16,0.000123674
4,24,17,0.000156904
4,24,18,0.000157625
4,24,19,0.000145173
4,24,20,0.000133483
4,24,21,0.000114171
4,24,22,8.43E-05
4,24,23,5.19E-05
4,24,24,3.73E-05
4,25,1,3.23E-05
4,25,2,3.25E-05
4,25,3,3.26E-05
4,25,4,3.74E-05
4,25,5,6.54E-05
4,25,6,0.000139878
4,25,7,0.000175612
4,25,8,0.000141282
4,25,9,9.95E-05
4,25,10,7.50E-05
4,25,11,6.59E-05
4,25,12,6.81E-05
4,25,13,6.38E-05
4,25,14,6.19E-05
4,25,15,7.56E-05
4,25,16,0.000123674
4,25,17,0.000156904
4,25,18,0.000157625
4,25,19,0.000145173
4,25,20,0.000133483
4,25,21,0.000114171
4,25,22,8.43E-05
4,25,23,5.19E-05
4,25,24,3.73E-05
4,26,1,3.23E-05
4,26,2,3.25E-05
4,26,3,3.26E-05
4,26,4,3.74E-05
4,26,5,6.54E-05
4,26,6,0.000139878
4,26,7,0.000175612
4,26,8,0.000141282
4,26,9,9.95E-05
4,26,10,7.50E-05
4,26,11,6.59E-05
4,26,12,6.81E-05
4,26,13,6.38E-05
4,26,14,6.19E-05
4,26,15,7.56E-05
4,26,16,0.000123674
4,26,17,0.000156904
4,26,18,0.000157625
4,26,19,0.000145173
4,26,20,0.000133483
4,26,21,0.000114171
4,26,22,8.43E-05
4,26,23,5.19E-05
4,26,24,3.73E-05
4,27,1,3.23E-05
4,27,2,3.25E-05
4,27,3,3.26E-05
4,27,4,3.74E-05
4,27,5,6.54E-05
4,27,6,0.000139878
4,27,7,0.000175612
4,27,8,0.000141282
4,27,9,9.95E-05
4,27,10,7.50E-05
4,27,11,6.59E-05
4,27,12,6.81E-05
4,27,13,6.38E-05
4,27,14,6.19E-05
4,27,15,7.56E-05
4,27,16,0.000123674
4,27,17,0.000156904
4,27,18,0.000157625
4,27,19,0.000145173
4,27,20,0.000133483
4,27,21,0.000114171
4,27,22,8.43E-05
4,27,23,5.19E-05
4,27,24,3.73E-05
4,28,1,3.23E-05
4,28,2,3.25E-05
4,28,3,3.26E-05
4,28,4,3.74E-05
4,28,5,6.54E-05
4,28,6,0.000139878
4,28,7,0.000175612
4,28,8,0.000141282
4,28,9,9.95E-05
4,28,10,7.50E-05
4,28,11,6.59E-05
4,28,12,6.81E-05
4,28,13,6.38E-05
4,28,14,6.19E-05
4,28,15,7.56E-05
4,28,16,0.000123674
4,28,17,0.000156904
4,28,18,0.000157625
4,28,19,0.000145173
4,28,20,0.000133483
4,28,21,0.000114171
4,28,22,8.43E-05
4,28,23,5.19E-05
4,28,24,3.73E-05
4,29,1,3.23E-05
4,29,2,3.25E-05
4,29,3,3.26E-05
4,29,4,3.74E-05
4,29,5,6.54E-05
4,29,6,0.000139878
4,29,7,0.000175612
4,29,8,0.000141282
4,29,9,9.95E-05
4,29,10,7.50E-05
4,29,11,6.59E-05
4,29,12,6.81E-05
4,29,13,6.38E-05
4,29,14,6.19E-05
4,29,15,7.56E-05
4,29,16,0.000123674
4,29,17,0.000156904
4,29,18,0.000157625
4,29,19,0.000145173
4,29,20,0.000133483
4,29,21,0.000114171
4,29,22,8.43E-05
4,29,23,5.19E-05
4,29,24,3.73E-05
4,30,1,3.23E-05
4,30,2,3.25E-05
4,30,3,3.26E-05
4,30,4,3.74E-05
4,30,5,6.54E-05
4,30,6,0.000139878
4,30,7,0.000175612
4,30,8,0.000141282
4,30,9,9.95E-05
4,30,10,7.50E-05
4,30,11,6.59E-05
4,30,12,6.81E-05
4,30,13,6.38E-05
4,30,14,6.19E-05
4,30,15,7.56E-05
4,30,16,0.000123674
4,30,17,0.000156904
4,30,18,0.000157625
4,30,19,0.000145173
4,30,20,0.000133483
4,30,21,0.000114171
4,30,22,8.43E-05
4,30,23,5.19E-05
4,30,24,3.73E-05
5,1,1,2.62E-05
5,1,2,2.62E-05
5,1,3,2.64E-05
5,1,4,2.94E-05
5,1,5,4.70E-05
5,1,6,9.12E-05
5,1,7,0.000114199
5,1,8,8.96E-05
5,1,9,6.32E-05
5,1,10,4.98E-05
5,1,11,4.53E-05
5,1,12,4.58E-05
5,1,13,4.38E-05
5,1,14,4.34E-05
5,1,15,5.06E-05
5,1,16,7.36E-05
5,1,17,9.17E-05
5,1,18,9.40E-05
5,1,19,9.27E-05
5,1,20,8.94E-05
5,1,21,7.98E-05
5,1,22,6.07E-05
5,1,23,3.90E-05
5,1,24,2.93E-05
5,2,1,2.62E-05
5,2,2,2.62E-05
5,2,3,2.64E-05
5,2,4,2.94E-05
5,2,5,4.70E-05
5,2,6,9.12E-05
5,2,7,0.000114199
5,2,8,8.96E-05
5,2,9,6.32E-05
5,2,10,4.98E-05
5,2,11,4.53E-05
5,2,12,4.58E-05
5,2,13,4.38E-05
5,2,14,4.34E-05
5,2,15,5.06E-05
5,2,16,7.36E-05
5,2,17,9.17E-05
5,2,18,9.40E-05
5,2,19,9.27E-05
5,2,20,8.94E-05
5,2,21,7.98E-05
5,2,22,6.07E-05
5,2,23,3.90E-05
5,2,24,2.93E-05
5,3,1,2.62E-05
5,3,2,2.62E-05
5,3,3,2.64E-05
5,3,4,2.94E-05
5,3,5,4.70E-05
5,3,6,9.12E-05
5,3,7,0.000114199
5,3,8,8.96E-05
5,3,9,6.32E-05
5,3,10,4.98E-05
5,3,11,4.53E-05
5,3,12,4.58E-05
5,3,13,4.38E-05
5,3,14,4.34E-05
5,3,15,5.06E-05
5,3,16,7.36E-05
5,3,17,9.17E-05
5,3,18,9.40E-05
5,3,19,9.27E-05
5,3,20,8.94E-05
5,3,21,7.98E-05
5,3,22,6.07E-05
5,3,23,3.90E-05
5,3,24,2.93E-05
5,4,1,2.62E-05
5,4,2,2.62E-05
5,4,3,2.64E-05
5,4,4,2.94E-05
5,4,5,4.70E-05
5,4,6,9.12E-05
5,4,7,0.000114199
5,4,8,8.96E-05
5,4,9,6.32E-05
5,4,10,4.98E-05
5,4,11,4.53E-05
5,4,12,4.58E-05
5,4,13,4.38E-05
5,4,14,4.34E-05
5,4,15,5.06E-05
5,4,16,7.36E-05
5,4,17,9.17E-05
5,4,18,9.40E-05
5,4,19,9.27E-05
5,4,20,8.94E-05
5,4,21,7.98E-05
5,4,22,6.07E-05
5,4,23,3.90E-05
5,4,24,2.93E-05
5,5,1,2.62E-05
5,5,2,2.62E-05
5,5,3,2.64E-05
5,5,4,2.94E-05
5,5,5,4.70E-05
5,5,6,9.12E-05
5,5,7,0.000114199
5,5,8,8.96E-05
5,5,9,6.32E-05
5,5,10,4.98E-05
5,5,11,4.53E-05
5,5,12,4.58E-05
5,5,13,4.38E-05
5,5,14,4.34E-05
5,5,15,5.06E-05
5,5,16,7.36E-05
5,5,17,9.17E-05
5,5,18,9.40E-05
5,5,19,9.27E-05
5,5,20,8.94E-05
5,5,21,7.98E-05
5,5,22,6.07E-05
5,5,23,3.90E-05
5,5,24,2.93E-05
5,6,1,2.62E-05
5,6,2,2.62E-05
5,6,3,2.64E-05
5,6,4,2.94E-05
5,6,5,4.70E-05
5,6,6,9.12E-05
5,6,7,0.000114199
5,6,8,8.96E-05
5,6,9,6.32E-05
5,6,10,4.98E-05
5,6,11,4.53E-05
5,6,12,4.58E-05
5,6,13,4.38E-05
5,6,14,4.34E-05
5,6,15,5.06E-05
5,6,16,7.36E-05
5,6,17,9.17E-05
5,6,18,9.40E-05
5,6,19,9.27E-05
5,6,20,8.94E-05
5,6,21,7.98E-05
5,6,22,6.07E-05
5,6,23,3.90E-05
5,6,24,2.93E-05
5,7,1,2.62E-05
5,7,2,2.62E-05
5,7,3,2.64E-05
5,7,4,2.94E-05
5,7,5,4.70E-05
5,7,6,9.12E-05
5,7,7,0.000114199
5,7,8,8.96E-05
5,7,9,6.32E-05
5,7,10,4.98E-05
5,7,11,4.53E-05
5,7,12,4.58E-05
5,7,13,4.38E-05
5,7,14,4.34E-05
5,7,15,5.06E-05
5,7,16,7.36E-05
5,7,17,9.17E-05
5,7,18,9.40E-05
5,7,19,9.27E-05
5,7,20,8.94E-05
5,7,21,7.98E-05
5,7,22,6.07E-05
5,7,23,3.90E-05
5,7,24,2.93E-05
5,8,1,2.62E-05
5,8,2,2.62E-05
5,8,3,2.64E-05
5,8,4,2.94E-05
5,8,5,4.70E-05
5,8,6,9.12E-05
5,8,7,0.000114199
5,8,8,8.96E-05
5,8,9,6.32E-05
5,8,10,4.98E-05
5,8,11,4.53E-05
5,8,12,4.58E-05
5,8,13,4.38E-05
5,8,14,4.34E-05
5,8,15,5.06E-05
5,8,16,7.36E-05
5,8,17,9.17E-05
5,8,18,9.40E-05
5,8,19,9.27E-05
5,8,20,8.94E-05
5,8,21,7.98E-05
5,8,22,6.07E-05
5,8,23,3.90E-05
5,8,24,2.93E-05
5,9,1,2.62E-05
5,9,2,2.62E-05
5,9,3,2.64E-05
5,9,4,2.94E-05
5,9,5,4.70E-05
5,9,6,9.12E-05
5,9,7,0.000114199
5,9,8,8.96E-05
5,9,9,6.32E-05
5,9,10,4.98E-05
5,9,11,4.53E-05
5,9,12,4.58E-05
5,9,13,4.38E-05
5,9,14,4.34E-05
5,9,15,5.06E-05
5,9,16,7.36E-05
5,9,17,9.17E-05
5,9,18,9.40E-05
5,9,19,9.27E-05
5,9,20,8.94E-05
5,9,21,7.98E-05
5,9,22,6.07E-05
5,9,23,3.90E-05
5,9,24,2.93E-05
5,10,1,2.62E-05
5,10,2,2.62E-05
5,10,3,2.64E-05
5,10,4,2.94E-05
5,10,5,4.70E-05
5,10,6,9.12E-05
5,10,7,0.000114199
5,10,8,8.96E-05
5,10,9,6.32E-05
5,10,10,4.98E-05
5,10,11,4.53E-05
5,10,12,4.58E-05
5,10,13,4.38E-05
5,10,14,4.34E-05
5,10,15,5.06E-05
5,10,16,7.36E-05
5,10,17,9.17E-05
5,10,18,9.40E-05
5,10,19,9.27E-05
5,10,20,8.94E-05
5,10,21,7.98E-05
5,10,22,6.07E-05
5,10,23,3.90E-05
5,10,24,2.93E-05
5,11,1,2.62E-05
5,11,2,2.62E-05
5,11,3,2.64E-05
5,11,4,2.94E-05
5,11,5,4.70E-05
5,11,6,9.12E-05
5,11,7,0.000114199
5,11,8,8.96E-05
5,11,9,6.32E-05
5,11,10,4.98E-05
5,11,11,4.53E-05
5,11,12,4.58E-05
5,11,13,4.38E-05
5,11,14,4.34E-05
5,11,15,5.06E-05
5,11,16,7.36E-05
5,11,17,9.17E-05
5,11,18,9.40E-05
5,11,19,9.27E-05
5,11,20,8.94E-05
5,11,21,7.98E-05
5,11,22,6.07E-05
5,11,23,3.90E-05
5,11,24,2.93E-05
5,12,1,2.62E-05
5,12,2,2.62E-05
5,12,3,2.64E-05
5,12,4,2.94E-05
5,12,5,4.70E-05
5,12,6,9.12E-05
5,12,7,0.000114199
5,12,8,8.96E-05
5,12,9,6.32E-05
5,12,10,4.98E-05
5,12,11,4.53E-05
5,12,12,4.58E-05
5,12,13,4.38E-05
5,12,14,4.34E-05
5,12,15,5.06E-05
5,12,16,7.36E-05
5,12,17,9.17E-05
5,12,18,9.40E-05
5,12,19,9.27E-05
5,12,20,8.94E-05
5,12,21,7.98E-05
5,12,22,6.07E-05
5,12,23,3.90E-05
5,12,24,2.93E-05
5,13,1,2.62E-05
5,13,2,2.62E-05
5,13,3,2.64E-05
5,13,4,2.94E-05
5,13,5,4.70E-05
5,13,6,9.12E-05
5,13,7,0.000114199
5,13,8,8.96E-05
5,13,9,6.32E-05
5,13,10,4.98E-05
5,13,11,4.53E-05
5,13,12,4.58E-05
5,13,13,4.38E-05
5,13,14,4.34E-05
5,13,15,5.06E-05
5,13,16,7.36E-05
5,13,17,9.17E-05
5,13,18,9.40E-05
5,13,19,9.27E-05
5,13,20,8.94E-05
5,13,21,7.98E-05
5,13,22,6.07E-05
5,13,23,3.90E-05
5,13,24,2.93E-05
5,14,1,2.62E-05
5,14,2,2.62E-05
5,14,3,2.64E-05
5,14,4,2.94E-05
5,14,5,4.70E-05
5,14,6,9.12E-05
5,14,7,0.000114199
5,14,8,8.96E-05
5,14,9,6.32E-05
5,14,10,4.98E-05
5,14,11,4.53E-05
5,14,12,4.58E-05
5,14,13,4.38E-05
5,14,14,4.34E-05
5,14,15,5.06E-05
5,14,16,7.36E-05
5,14,17,9.17E-05
5,14,18,9.40E-05
5,14,19,9.27E-05
5,14,20,8.94E-05
5,14,21,7.98E-05
5,14,22,6.07E-05
5,14,23,3.90E-05
5,14,24,2.93E-05
5,15,1,2.62E-05
5,15,2,2.62E-05
5,15,3,2.64E-05
5,15,4,2.94E-05
5,15,5,4.70E-05
5,15,6,9.12E-05
5,15,7,0.000114199
5,15,8,8.96E-05
5,15,9,6.32E-05
5,15,10,4.98E-05
5,15,11,4.53E-05
5,15,12,4.58E-05
5,15,13,4.38E-05
5,15,14,4.34E-05
5,15,15,5.06E-05
5,15,16,7.36E-05
5,15,17,9.17E-05
5,15,18,9.40E-05
5,15,19,9.27E-05
5,15,20,8.94E-05
5,15,21,7.98E-05
5,15,22,6.07E-05
5,15,23,3.90E-05
5,15,24,2.93E-05
5,16,1,2.62E-05
5,16,2,2.62E-05
5,16,3,2.64E-05
5,16,4,2.94E-05
5,16,5,4.70E-05
5,16,6,9.12E-05
5,16,7,0.000114199
5,16,8,8.96E-05
5,16,9,6.32E-05
5,16,10,4.98E-05
5,16,11,4.53E-05
5,16,12,4.58E-05
5,16,13,4.38E-05
5,16,14,4.34E-05
5,16,15,5.06E-05
5,16,16,7.36E-05
5,16,17,9.17E-05
5,16,18,9.40E-05
5,16,19,9.27E-05
5,16,20,8.94E-05
5,16,21,7.98E-05
5,16,22,6.07E-05
5,16,23,3.90E-05
5,16,24,2.93E-05
5,17,1,2.62E-05
5,17,2,2.62E-05
5,17,3,2.64E-05
5,17,4,2.94E-05
5,17,5,4.70E-05
5,17,6,9.12E-05
5,17,7,0.000114199
5,17,8,8.96E-05
5,17,9,6.32E-05
5,17,10,4.98E-05
5,17,11,4.53E-05
5,17,12,4.58E-05
5,17,13,4.38E-05
5,17,14,4.34E-05
5,17,15,5.06E-05
5,17,16,7.36E-05
5,17,17,9.17E-05
5,17,18,9.40E-05
5,17,19,9.27E-05
5,17,20,8.94E-05
5,17,21,7.98E-05
5,17,22,6.07E-05
5,17,23,3.90E-05
5,17,24,2.93E-05
5,18,1,2.62E-05
5,18,2,2.62E-05
5,18,3,2.64E-05
5,18,4,2.94E-05
5,18,5,4.70E-05
5,18,6,9.12E-05
5,18,7,0.000114199
5,18,8,8.96E-05
5,18,9,6.32E-05
5,18,10,4.98E-05
5,18,11,4.53E-05
5,18,12,4.58E-05
5,18,13,4.38E-05
5,18,14,4.34E-05
5,18,15,5.06E-05
5,18,16,7.36E-05
5,18,17,9.17E-05
5,18,18,9.40E-05
5,18,19,9.27E-05
5,18,20,8.94E-05
5,18,21,7.98E-05
5,18,22,6.07E-05
5,18,23,3.90E-05
5,18,24,2.93E-05
5,19,1,2.62E-05
5,19,2,2.62E-05
5,19,3,2.64E-05
5,19,4,2.94E-05
5,19,5,4.70E-05
5,19,6,9.12E-05
5,19,7,0.000114199
5,19,8,8.96E-05
5,19,9,6.32E-05
5,19,10,4.98E-05
5,19,11,4.53E-05
5,19,12,4.58E-05
5,19,13,4.38E-05
5,19,14,4.34E-05
5,19,15,5.06E-05
5,19,16,7.36E-05
5,19,17,9.17E-05
5,19,18,9.40E-05
5,19,19,9.27E-05
5,19,20,8.94E-05
5,19,21,7.98E-05
5,19,22,6.07E-05
5,19,23,3.90E-05
5,19,24,2.93E-05
5,20,1,2.62E-05
5,20,2,2.62E-05
5,20,3,2.64E-05
5,20,4,2.94E-05
5,20,5,4.70E-05
5,20,6,9.12E-05
5,20,7,0.000114199
5,20,8,8.96E-05
5,20,9,6.32E-05
5,20,10,4.98E-05
5,20,11,4.53E-05
5,20,12,4.58E-05
5,20,13,4.38E-05
5,20,14,4.34E-05
5,20,15,5.06E-05
5,20,16,7.36E-05
5,20,17,9.17E-05
5,20,18,9.40E-05
5,20,19,9.27E-05
5,20,20,8.94E-05
5,20,21,7.98E-05
5,20,22,6.07E-05
5,20,23,3.90E-05
5,20,24,2.93E-05
5,21,1,2.62E-05
5,21,2,2.62E-05
5,21,3,2.64E-05
5,21,4,2.94E-05
5,21,5,4.70E-05
5,21,6,9.12E-05
5,21,7,0.000114199
5,21,8,8.96E-05
5,21,9,6.32E-05
5,21,10,4.98E-05
5,21,11,4.53E-05
5,21,12,4.58E-05
5,21,13,4.38E-05
5,21,14,4.34E-05
5,21,15,5.06E-05
5,21,16,7.36E-05
5,21,17,9.17E-05
